,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,193057,,UTC,2013-08-17T11:45:00+00:00,1376739900,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,1,0,1376739900,1376743500,,Anfield (Liverpool),,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,75,Stoke City,https://media.api-sports.io/football/teams/75.png,False,1,0,1,0,,,,
1,193058,,UTC,2013-08-17T14:00:00+00:00,1376748000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,1,3,1376748000,1376751600,,Emirates Stadium (London),,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,1,1,1,3,,,,
2,193059,,UTC,2013-08-17T14:00:00+00:00,1376748000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,2,2,1376748000,1376751600,,"Carrow Road (Norwich, Norfolk)",,Match Finished,FT,90,71,Norwich,https://media.api-sports.io/football/teams/71.png,,45,Everton,https://media.api-sports.io/football/teams/45.png,,0,0,2,2,,,,
3,193060,,UTC,2013-08-17T14:00:00+00:00,1376748000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,0,1,1376748000,1376751600,,Stadium of Light (Sunderland),,Match Finished,FT,90,746,Sunderland,https://media.api-sports.io/football/teams/746.png,False,36,Fulham,https://media.api-sports.io/football/teams/36.png,True,0,0,0,1,,,,
4,193061,,UTC,2013-08-17T14:00:00+00:00,1376748000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,0,1,1376748000,1376751600,,The Hawthorns (West Bromwich),,Match Finished,FT,90,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,0,0,0,1,,,,
5,193062,,UTC,2013-08-17T14:00:00+00:00,1376748000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,2,0,1376748000,1376751600,,Boleyn Ground (London),,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,43,Cardiff,https://media.api-sports.io/football/teams/43.png,False,1,0,2,0,,,,
6,193063,,UTC,2013-08-17T16:30:00+00:00,1376757000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,1,4,1376757000,1376760600,,Liberty Stadium (Swansea),,Match Finished,FT,90,76,Swansea,https://media.api-sports.io/football/teams/76.png,False,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,0,2,1,4,,,,
7,193064,,UTC,2013-08-18T12:30:00+00:00,1376829000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,0,1,1376829000,1376832600,,Selhurst Park (London),,Match Finished,FT,90,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,0,0,0,1,,,,
8,193065,,UTC,2013-08-18T15:00:00+00:00,1376838000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,2,0,1376838000,1376841600,,Stamford Bridge (London),,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,64,Hull City,https://media.api-sports.io/football/teams/64.png,False,2,0,2,0,,,,
9,193066,,UTC,2013-08-19T19:00:00+00:00,1376938800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2013,Regular Season - 1,4,0,1376938800,1376942400,,Etihad Stadium (Manchester),,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,2,0,4,0,,,,
